das,Inventar {n},demirbaş,noun,,n
das,Inventar {n},envanter,noun,[acc.],n
das,Inventar {n},sabit eşya,noun,,n
die,Inventur {f},stok sayımı,noun,[acc.],f
der,Investmentfonds {m},yatırım fonu,noun,[econ.] [fin.],m
das,Ionisches Meer {n},İyonya Denizi,noun,[geogr.],n
der,Irak {m},Irak,noun,[geogr.],m
die,Iranerin {f},İranlı [kadın],noun,[ethn.],f
der,Iraner {m},İranlı,noun,[ethn.],m
der,Iran {m},İran,noun,[geogr.],m
der,Ire {m},İrlandalı,noun,[ethn.],m
das,Iridium {n} <Ir>,iridyum <Ir>,noun,[chem.],n
die,Irin {f},İrlandalı [kadın],noun,[ethn.],f
die,Iris {f},iris,noun,[anat.] [bot.],f
das,Irland {n},İrlanda,noun,[geogr.],n
die,Ironie {f},(ince) alay,noun,,f
die,Ironie {f},istihza [eski],noun,,f
die,irreguläre Galaxie {f},düzensiz galaksi,noun,[astron.],f
die,Irrenanstalt {f},akıl hastanesi,noun,,f
die,Irrenanstalt {f},tımarhane,noun,,f
das,Irrenhaus {n},akıl hastanesi,noun,,n
das,Irrenhaus {n},tımarhane,noun,,n
der,Irrgarten {m},labirent,noun,[hort.],m
das,Irrlicht {n},bataklık yakamozu,noun,,n
das,Irrlicht {n},bataklık ışığı,noun,,n
der,Irrtum {m},yanılgı,noun,,m
die,Isis {f},İsis,noun,[relig.] [myth.],f
die,islamische Mystik {f},tasavvuf,noun,[relig.],f
der,Islamismus {m},İslamcılık,noun,,m
der,Islam {m},İslam,noun,[relig.],m
das,Island {n},İzlanda,noun,[geogr.],n
die,Isländerin {f},İzlandalı [kadın],noun,[ethn.],f
der,Isländer {m},İzlandalı,noun,[ethn.],m
die,Isolation {f},yalıtım,noun,[electr.] [phys.] [tech.],f
der,Isolator {m},izolatör,noun,[phys.] [engin.],m
die,Isolierkanne {f},termos,noun,,f
die,Isolierung {f},ayırma,noun,[biol.] [med.],f
die,Isolierung {f},yalıtım,noun,[electr.] [phys.] [tech.],f
die,Isometrie {f},izometri,noun,[math.],f
der,Isomorphismus {m},izomorfizm,noun,[math.],m
das,Israel {n},İsrail,noun,[geogr.],n
die,Istanbulerin {f},İstanbullu [kadın],noun,[geogr.],f
der,Istanbuler {m},İstanbullu,noun,[geogr.],m
"die, pl",Istanbuler {pl},İstanbullular {pl},noun,,pl
das,Istanbul {n},İstanbul,noun,[geogr.],n
das,Istmaß {n},gerçek ölçü,noun,[engin.],n
die,Italienerin {f},İtalyan [kadın],noun,[ethn.],f
der,Italiener {m},İtalyan,noun,[ethn.],m
das,Italienisch {n},İtalyanca,noun,[ling.],n
das,Italien {n},İtalya,noun,[geogr.],n
der,Ixion {m},İksion,noun,[myth.],m
die,Jacke {f},ceket,noun,[cloth.],f
der,Jade {m} {f},yeşim,noun,[geol.],m
der,Jagdbomber {m},av-bombardıman uçağı,noun,[mil.],m
das,Jagdflugzeug {n},avcı uçağı,noun,[aviat.],n
die,Jagd {f},av,noun,,f
der,Jaguarundi {m},"yaguarundi [Puma yaguarondi, syn.: Herpailurus yaguaround]",noun,[zool.] [T],m
der,Jaguar {m},jaguar [Panthera onca],noun,[zool.] [T],m
das,Jahrbuch {n},yıllık,noun,,n
der,Jahresring {m},yıllık halka,noun,[bot.] [for.],m
der,Jahrestag {m},yıldönümü,noun,,m
"die, pl",Jahreszeiten {pl},mevsimler,noun,,pl
die,Jahreszeit {f},mevsim,noun,,f
das,Jahrhundert {n},asır,noun,,n
das,Jahrhundert {n},yüzyıl,noun,,n
das,Jahrtausend {n},binyıl,noun,,n
das,Jahrtausend {n},milenyum,noun,,n
das,Jahr {n},sene,noun,,n
das,Jahr {n},yıl,noun,,n
der,Jakob {m},Yakup,noun,[bibl.] [name],m
die,Jalousie {f},panjur,noun,,f
der,Janitschare {m},yeniçeri,noun,[hist.],m
der,Januar {m} <Jan.>,"ocak <oca., oc., o.>",noun,,m
die,Japanerin {f},Japon [kadın],noun,[ethn.],f
der,Japaner {m},Japon,noun,[ethn.],m
der,Japanischer Bilch {m},Japon yediuyuru [Glirulus japonicus],noun,[zool.] [T],m
der,Japanischer Schläfer {m},Japon yediuyuru [Glirulus japonicus],noun,[zool.] [T],m
das,Japanisches Meer {n},Japon Denizi,noun,[geogr.],n
das,Japan {n},Japonya,noun,[geogr.],n
der,Jasager {m},evet efendimci,noun,,m
die,Javasee {f},Cava Denizi,noun,[geogr.],f
,jdn. mit etw. beauftragen,-i b.ş. ile görevlendirmek,noun,,
"die, pl",Jeans {pl} {f},blucin,noun,[cloth.],pl
das,jedes Jahr {n},her yıl,noun,,n
der,Jemen {m},Yemen,noun,[geogr.],m
das,Jenseits {n},öteki dünya,noun,,n
das,Jerusalem {n},Kudüs,noun,[geogr.],n
,Jesidentum,Yezidilik,noun,[relig.],
der,Jeside {m},Yezidi,noun,[relig.],m
die,Jesidin {f},Yezidi [kadın / kız],noun,[relig.],f
der,Jesuit {m},cizvit,noun,[ling.],m
,Jesus Christus,Hazreti İsa,noun,[relig.],
,Jesus Christus,İsa Mesih,noun,[relig.],
der,Jesus {m},İsa,noun,[relig.],m
der,Jeton {m},jeton,noun,,m
der,Jet {m},jet,noun,[aviat.],m
das,Joch {n} [auch fig.],boyunduruk [hem de mec.],noun,,n
der,Joghurt {m},yoğurt,noun,[gastr.],m
der,Joghurt {m} [durch Abtropfenlassen entwässerter Joghurt mit 10 % Fett],süzme yoğurt,noun,[gastr.],m
die,Johannisbeere {f},frenküzümü,noun,[bot.] [gastr.] [T],f
das,Johanniskraut {n} [Hypericum perforatum],kılıç otu,noun,[bot.] [T],n
das,Johanniskrautöl {n},kantaron yağı,noun,,n
die,Jolle {f},filika,noun,[naut.],f
das,Jordanien {n},Ürdün,noun,[geogr.],n
der,Journalismus {m},gazetecilik,noun,[journ.],m
die,Journalistin {f},gazeteci [kadın],noun,[jobs],f
der,Journalist {m},gazeteci,noun,[jobs],m
das,Journal {n},yevmiye defteri,noun,[econ.] [acc.] [comm.],n
das,"Journal {n} [Schiffstagebuch, Logbuch]",seyir defteri,noun,[naut.],n
das,Journal {n} [veraltend],dergi,noun,,n
das,Journal {n} [veraltend],mecmua,noun,,n
das,Journal {n} [veraltend] [Tagebuch],hatıra defteri,noun,,n
das,Journal {n} [veraltet],gazete,noun,,n
das,Jubiläum {n},yıl dönümü,noun,,n
das,Judentum {n},Musevilik,noun,[relig.],n
das,Judentum {n},Yahudilik,noun,[relig.],n
der,Jude {m},Musevi,noun,[relig.],m
der,Jude {m},Yahudi,noun,[relig.],m
,Jugend,gençlik,noun,,
die,Jugendherberge {f},gençlik yurdu,noun,,f
das,Jugoslawien {n},Yugoslavya <.yu>,noun,[geogr.] [hist.],n
der,Juli {m},"temmuz <tem., tm., t.>",noun,,m
der,Junge-Erde-Kreationismus {m},Genç Dünya yaratılışçılığı,noun,[relig.] [philos.],m
"die, pl",Jungen {pl},erkek çocuklar,noun,,pl
"die, pl",Jungen {pl},oğlanlar,noun,,pl
der,junger Mann {m},delikanlı,noun,,m
der,junger Mann {m},genç adam,noun,,m
das,Junges {n} [Tierjunges],yavru,noun,,n
der,Junge {m},oğlan,noun,,m
der,Junge {m} [Kartenspiel],bacak [iskambil],noun,[games],m
der,Junge {m} [Kartenspiel],oğlan [iskambil],noun,[games],m
der,Junge {m} [Kartenspiel],vale,noun,[games],m
der,Junge {m},çocuk,noun,,m
"die, pl",Jungferninseln {pl},Virgin Adaları {pl},noun,[geogr.],pl
die,Jungfrau Maria {f},Bakire Meryem,noun,[relig.],f
die,Jungfrau {f},bakire,noun,,f
die,Jungfrau {f} [Sternzeichen],başak burcu,noun,,f
der,Junggeselle {m},bekâr,noun,,m
der,Juni {m},"haziran <haz., hz., h.>",noun,,m
die,Junta {f},askeri rejim,noun,[pol.],f
die,Junta {f},cunta,noun,[pol.],f
,Jura [ohne Artikel],hukuk,noun,[law],
die,Juristin {f},hukukçu [kadın],noun,[law] [jobs],f
die,juristische Einheit {f},tüzel kişi,noun,[law],f
die,juristische Person {f},tüzel kişi,noun,[law],f
der,Jurist {m},hukukçu,noun,[law] [jobs],m
die,Jury {f},jüri,noun,,f
der,Justizirrtum {m},adli yanılgı,noun,,m
das,Justizministerium {n},Adalet Bakanlığı,noun,[pol.],n
die,Justizvollzugsanstalt {f} <JVA>,cezaevi,noun,[law],f
die,Justiz {f},adalet,noun,,f
die,Justiz {f},adliye,noun,[law],f
die,Jägerin {f},avcı [kadın],noun,[jobs] [sports],f
der,Jäger {m},avcı,noun,[jobs] [sports],m
der,Jänner {m} <Jän.> [österr.],"ocak <oca., oc., o.>",noun,,m
die,Jüdin {f},Yahudi [kadın],noun,[relig.],f
das,Kabarett {n},kabare,noun,[theatre],n
das,Kabel {n},kablo,noun,,n
die,Kabinenbeaufschlagung {f},kabin basınçlandırma,noun,[aviat.],f
der,Kabinendruck {m},kabin basıncı,noun,,m
der,Kabinendruck {m},kabin tazyiki,noun,,m
die,Kabine {f},kabin,noun,,f
die,Kabotage {f},kabotaj,noun,[naut.] [traffic],f
die,Kachexie {f},kaşeksi,noun,[med.],f
der,Kader {m} {n},kadro,noun,,m
der,Kadmos {m},Kadmos,noun,[myth.],m
die,Kaffeebohne {f},kahve çekirdeği,noun,[gastr.],f
die,Kaffeebohne {f},çekirdek kahve,noun,[gastr.],f
das,Kaffeehaus {n} [österr.],kahvehane,noun,,n
das,Kaffeekännchen {n} [langstieliges Kännchen zur Zubereitung von türkischem Kaffee],cezve,noun,[gastr.],n
die,Kaffeepause {f},kahve molası,noun,,f
der,Kaffeesatz {m},kahve telvesi,noun,,m
der,Kaffeesatz {m},telve,noun,,m
der,Kaffee {m},kahve,noun,[gastr.],m
der,Kaffernbüffel {m},Afrika mandası [Syncerus caffer],noun,[zool.] [T],m
der,Kaftan {m} [langes orientalisches Obergewand],kaftan,noun,,m
der,Kahlkopfgeier {m},kırmızı başlı akbaba [Sarcogyps calvus],noun,[orn.] [T],m
"die, pl",Kaimaninseln {pl},Cayman Adaları {pl},noun,[geogr.],pl
das,Kairo {n},Kahire,noun,[geogr.],n
die,Kaiserin {f},imparator [kadın],noun,,f
der,Kaiserpinguin {m},imparator penguen [Aptenodytes forsteri],noun,[orn.] [T],m
der,Kaiserschnitt {m},sezaryen,noun,[med.],m
der,Kaiser {m},imparator,noun,,m
der,Kai {m},rıhtım,noun,,m
der,Kakadu {m},kakadu,noun,[orn.] [T],m
die,Kakaobohne {f},kakao çekirdeği,noun,[bot.],f
das,Kakaopulver {n},kakao tozu,noun,,n
der,Kakao {m},kakao,noun,,m
die,Kakophonie {f},kakofoni,noun,[ling.],f
"die, pl",Kakteen {pl},kaktüsler {pl},noun,[bot.] [T],pl
die,Kaktee {f},kaktüs,noun,[bot.] [T],f
der,Kaktus {m},kaktüs,noun,[bot.] [T],m
die,Kalanderlerche {f},boğmaklı toygar [Melanocorypha calandra],noun,[orn.] [T],f
der,Kalander {m},kalender,noun,[tech.],m
das,Kalbfleisch {n},dana eti,noun,[gastr.],n
das,Kalb {n},dana,noun,[zool.],n
das,Kalb {n} [vor der Entwöhnung],buzağı,noun,[zool.],n
das,Kaleidoskop {n},kaleydoskop,noun,,n
das,Kaleidoskop {n},çiçek dürbünü,noun,,n
der,Kalender {m},takvim,noun,,m
der,Kalifornischer Kondor {m},Kaliforniya kondoru [Gymnogyps californianus],noun,[orn.] [T],m
der,Kalifornischer Schweinswal {m},körfez muturu [Phocoena sinus],noun,[zool.] [T],m
das,Kaliumacetat {n},"potasyum asetat [C2H3KO2, CH3COOK] [E-261]",noun,[FoodInd.] [chem.],n
das,Kaliumchlorat {n},potasyum klorat [KClO3],noun,[chem.],n
das,Kaliumchlorid {n},potasyum klorür [KCl] [E-508],noun,[FoodInd.] [chem.],n
das,Kaliumchromat {n},potasyum kromat [K2CrO4],noun,[chem.],n
das,Kaliumdichromat {n},potasyum dikromat [K2Cr2O7],noun,[chem.],n
das,Kaliumfluorid {n},potasyum florür [KF],noun,[chem.],n
das,Kaliumhypochlorit {n},potasyum hipoklorit [KClO],noun,[chem.],n
das,Kaliumiodat {n},potasyum iyodat [KIO3],noun,[chem.],n
das,Kaliumjodat {n},potasyum iyodat [KIO3],noun,[chem.],n
das,Kaliumnitrat {n},potasyum nitrat,noun,,n
das,Kaliumpermanganat {n},potasyum permanganat [KMnO4],noun,[chem.],n
das,Kaliumperoxid {n},potasyum peroksit [K2O2],noun,[chem.],n
das,Kalium {n},potasyum,noun,,n
der,Kalksandstein {m},kireçli kumtaşı,noun,[geol.],m
der,Kalk {m},kireç,noun,,m
das,Kalzium {n},kalsiyum,noun,,n
das,Kambodscha {n},Kamboçya,noun,[geogr.],n
die,Kamelie {f},kamelya [Camellia japonica],noun,[bot.] [T],f
das,Kamel {n},deve,noun,[zool.] [T],n
die,Kameradin {f},yoldaş [kadın],noun,,f
der,Kamerad {m},arkadaş,noun,,m
der,Kamerad {m},yoldaş,noun,,m
der,Kameralismus {m},kameralizm,noun,[econ.] [pol.] [hist.],m
der,Kameramann {m},kameraman,noun,[jobs],m
die,Kamera {f},fotoğraf makinesi,noun,,f
die,Kamera {f},kamera,noun,,f
das,Kamerun {n},Kamerun,noun,[geogr.],n
der,Kamillentee {m},papatya çayı,noun,,m
die,Kamille {f},papatya,noun,[bot.] [T],f
der,Kaminfeger {m} [südd.],baca temizleyicisi,noun,,m
der,Kamin {m} [offen],şömine,noun,,m
der,Kamin {m} [Schornstein],baca,noun,,m
die,Kammer {f},bölme,noun,,f
die,Kammer {f},oda,noun,,f
die,Kammer {f} [Justiz],mahkeme,noun,[law],f
der,Kamm {m} [für Haar],tarak,noun,[cosmet.],m
die,Kampagne {f},kampanya,noun,[pol.] [comm.],f
die,Kampagne {f},sefer,noun,[mil.],f
das,Kampfflugzeug {n},savaş uçağı,noun,[aviat.],n
der,Kampfhelikopter {m},saldırı helikopteri,noun,[aviat.] [mil.],m
der,Kampfhelikopter {m},taarruz helikopteri,noun,[aviat.] [mil.],m
der,Kampfhubschrauber {m},saldırı helikopteri,noun,[aviat.] [mil.],m
der,Kampfhubschrauber {m},taarruz helikopteri,noun,[aviat.] [mil.],m
der,Kampfpanzer {m} <KPz>,ana muharebe tankı <AMT>,noun,[mil.],m
der,Kampfpanzer {m} <KPz>,muharebe tankı,noun,[mil.],m
der,Kampfpanzer {m},tank,noun,[mil.],m
der,Kampf {m},kavga,noun,,m
das,Kanada {n},Kanada,noun,[geogr.],n
die,Kanadierin {f},Kanadalı [kadın],noun,[ethn.],f
der,Kanadier {m},Kanadalı,noun,[ethn.],m
"die, pl",Kanalinseln {pl},Manş Adaları,noun,[geogr.],pl
der,Kanal {m},kanal,noun,,m
die,Kandare {f},gem,noun,,f
die,Kandidatin {f},namzet [kadın],noun,,f
die,Kandidatur {f},adaylık,noun,[pol.],f
die,Kandidatur {f},namzetlik,noun,[pol.],f
der,Kandidat {m},namzet,noun,,m
der,Kandiszucker {m},nöbet şekeri,noun,[gastr.],m
das,Kaninchen {n},ada tavşanı,noun,[zool.] [T],n
der,Kanister {m},bidon,noun,,m
die,Kanne {f},güğüm,noun,,f
der,Kannibalismus {m},kanibalizm,noun,,m
die,Kanonenkugel {f},top güllesi,noun,[weapons],f
das,Kanonenrohr {n},top namlusu,noun,[weapons],n
die,Kanone {f},savaş topu [nadiren],noun,[mil.] [weapons],f
die,Kanone {f},top,noun,[mil.] [weapons],f
die,Kante {f},kenar,noun,,f
der,Kantianismus {m},Kantçılık,noun,[philos.],m
die,Kantine {f},kantin,noun,,f
die,Kantine {f},yemekhane,noun,,f
die,Kanzlerin {f},şansölye [dişil],noun,[pol.],f
der,Kanzler {m},şansölye [erkekçe],noun,[pol.],m
der,Kapernstrauch {m},gebre otu,noun,[bot.] [T],m
die,Kaper {f},gebre,noun,[gastr.],f
der,Kapitalfluss {m},nakit akımı,noun,[fin.],m
der,Kapitalfluss {m},nakit akışı,noun,[fin.],m
der,Kapitalismus {m},kapitalizm,noun,,m
das,Kapital {n},anapara,noun,,n
das,Kapital {n},kapital,noun,,n
das,Kapital {n},sermaye,noun,,n
der,Kapitän {m},kaptan,noun,,m
die,Kappenammer {f} [fachspr. auch {m}],karabaş kiraz kuşu [Emberiza melanocephala],noun,[orn.] [T],f
die,Kappenammer {f} [fachspr. auch {m}],kara başlı kiraz kuşu [Emberiza melanocephala],noun,[orn.] [T],f
die,Kappenammer {f} [fachspr. auch {m}],kara başlı çinte [Emberiza melanocephala],noun,[orn.] [T],f
die,Kappenammer {f} [fachspr. auch {m}],karabaş çinte [Emberiza melanocephala],noun,[orn.] [T],f
der,Kappengeier {m},keşiş akbabası [Necrosyrtes monachus],noun,[orn.] [T],m
die,Kappe {f} [Verschluss],kapak,noun,,f
die,Kapuze {f},kapşon,noun,[cloth.],f
der,Kapuzineraffe {m},başlıklı maymun,noun,[zool.] [T],m
das,Kap Verde {n},Yeşil Burun Adaları,noun,[geogr.],n
das,Kap {n} der Guten Hoffnung,Ümit Burnu,noun,[geogr.],n
der,Karakal {m},karakulak [Caracal caracal],noun,[zool.] [T],m
das,Karat {n},karat,noun,,n
das,Karat {n},kırat,noun,,n
die,Karavelle {f},karavel,noun,[naut.] [hist.],f
der,Kardamom {m} {n},kakule,noun,[bot.] [T],m
die,Kardiologie {f},kardiyoloji,noun,[acad.] [med.],f
der,Karfiol {m} [österr.],karnabahar,noun,,m
der,Karfreitag {m},[Hz. İsa'nın çarmıha gerildiği gün / Paskalya bayramından önceki cuma],noun,[relig.],m
die,Karibik {f},Karayipler,noun,[geogr.],f
das,Karibisches Meer {n},Antil Denizi,noun,[geogr.],n
das,Karibisches Meer {n},Karayip Denizi,noun,[geogr.],n
die,Karies {f},diş çürümesi,noun,[med.],f
die,Karikatur {f},karikatür,noun,,f
der,Karl {m} der Große,Şarlman,noun,[hist.],m
der,Karneval {m},karnaval,noun,,m
der,Karottensaft {m},havuç suyu,noun,[gastr.],m
die,Karotte {f},havuç,noun,[gastr.],f
das,Karo {n} [meist ohne Artikel] [Farbe im französischen Blatt] <♦>,karo <♦>,noun,,n
"die, pl",Karpaten {pl},Karpatlar,noun,[geogr.],pl
die,Karriere {f},kariyer,noun,,f
das,Kartenspiel {n},iskambil oyunu,noun,,n
die,Karte {f},kart,noun,,f
der,Kartoffelbrei {m},patates ezmesi,noun,[gastr.],m
der,Kartoffelbrei {m},patates püresi,noun,[gastr.],m
"die, pl",Kartoffeln {pl},patatesler,noun,[gastr.],pl
der,Kartoffelpfannkuchen {m},patates mücveri,noun,[gastr.],m
das,Kartoffelplätzchen {n},patates mücveri,noun,[gastr.],n
der,Kartoffelpuffer {m},patates mücveri,noun,[gastr.],m
das,Kartoffelpüree {n},patates ezmesi,noun,[gastr.],n
das,Kartoffelpüree {n},patates püresi,noun,[gastr.],n
die,Kartoffelschale {f},patates kabuğu,noun,[bot.],f
die,Kartoffel {f},patates,noun,[gastr.],f
die,Kartografie {f},kartografya,noun,[acad.] [geogr.],f
die,Kartographie {f},kartografya,noun,[acad.] [geogr.],f
der,Karton {m} [Material],mukavva,noun,,m
die,Kartusche {f},kartuş,noun,[print] [comp.],f
das,Kasachstan {n},Kazakistan,noun,[geogr.],n
die,Kaserne {f},kışla,noun,[mil.],f
das,Kasino {n} [Spielkasino],gazino,noun,,n
das,Kasino {n} [Spielkasino],kumarhane,noun,[games],n
das,Kaspisches Meer {n},Hazar Denizi,noun,[geogr.],n
der,Kassenbon {m},kasa fişi,noun,[fin.],m
der,Kassenzettel {m},kasa fişi,noun,,m
die,Kassette {f},kaset,noun,[film] [mus.],f
die,Kasse {f},gişe,noun,,f
die,Kastagnette {f},kastanyet,noun,[mus.],f
der,Kastanienbaum {m},kestane ağacı,noun,[bot.] [T],m
die,Kastanie {f} [Baum],kestane ağacı,noun,[bot.] [T],f
die,Kastanie {f} [Frucht],kestane,noun,[bot.],f
der,Kasten {m},kutu,noun,,m
die,Kastration {f},iğdiş etme,noun,,f
die,Kasusendung {f},çekim eki,noun,[ling.],f
der,Kasus {m},ismin hali,noun,[ling.],m
die,Katakombe {f},katakomp,noun,,f
der,Katalog {m},katalog,noun,,m
der,Katalysator {m},katalizatör,noun,[chem.],m
der,Katapultsitz {m} [alt],fırlatma koltuğu,noun,[aviat.],m
das,Katapult {n} [auch {m}],katapult,noun,,n
das,Katapult {n} [auch {m}],mancınık,noun,,n
die,Katarakt {f},katarakt,noun,[med.],f
das,Katar {n},Katar,noun,[geogr.],n
der,Katastrophenalarm {m},afet alarmı,noun,,m
der,Katastropheneinsatz {m},afet yardım çalışması,noun,,m
das,Katastrophengebiet {n},afet bölgesi,noun,,n
der,Katastrophenschutz {m},sivil savunma,noun,,m
die,Katastrophe {f},afet,noun,,f
die,Katastrophe {f},felaket,noun,,f
die,Katatonie {f},katatoni,noun,[psych.] [med.],f
der,Katechismus {m},ilmihâl [eski],noun,[relig.],m
der,Katechismus {m},kateşizm,noun,[relig.],m
die,Kategorie {f},kategori,noun,,f
der,Kater {m},kedi [erkek],noun,[zool.],m
der,Kater {m} [ugs.],içki mahmurluğu,noun,,m
die,Kathedrale {f},katedral,noun,[relig.] [archi.],f
der,Katheter {m},kateter,noun,[med.],m
die,Katholikin {f},Katolik [kadın],noun,[relig.],f
der,Katholik {m},Katolik,noun,[relig.],m
das,Katzenfutter {n},kedi maması,noun,,n
die,Katze {f},kedi,noun,[zool.] [T],f
das,Kaufhaus {n},bonmarşe,noun,,n
das,Kaufhaus {n},büyük mağaza,noun,,n
der,Kaufmann {m},tüccar,noun,,m
das,kaufmännisches Und {n} <&>,Ve işareti <&>,noun,,n
der,Kauf {m},satın alma,noun,[comm.],m
der,Kaugummi {m},sakız,noun,,m
der,Kaugummi {m} {n},çiklet,noun,,m
die,"Kaukasische Suppe {f} [mit Möhren, Lauch, Rote Bete, Sellerie und Weißkohl]",Kafkas çorbası,noun,[gastr.],f
die,Kausalität {f},nedensellik,noun,[philos.] [phys.],f
die,Kaution {f},kefalet,noun,[law],f
der,Kautschuk {m},kauçuk,noun,[material],m
der,Kavallerist {m},süvari [asker],noun,[mil.],m
der,Kaviar {m},havyar,noun,[gastr.],m
das,Kegelrad {n},konik dişli,noun,,n
der,Kegelsenker {m},havşa freze,noun,[tools],m
der,Kehlkopf {m},gırtlak,noun,[anat.],m
die,Kehrseite {f} der Medaille,madalyanın ters yüzü,noun,[idiom],f
die,Keilschrift {f},çivi yazısı,noun,[hist.],f
der,"Keks {m} [österr., sonst selten: {n}]",bisküvi,noun,[gastr.],m
das,Kelchblatt {n},çanak yaprak,noun,[bot.],n
der,Kelim {m} [orientalischer Teppich],kilim,noun,[textil.],m
der,Keller {m},bodrum,noun,,m
die,Kelle {f} [Maurerkelle],mala,noun,[tools],f
die,Kellnerin {f},garson [kadın],noun,,f
der,Kellner {m},garson,noun,,m
"die, pl",Kelten {pl},Keltler,noun,[archaeo.] [ling.] [hist.],pl
der,Kelte {m},Kelt,noun,[ethn.] [hist.],m
die,Keltin {f},Kelt [kadın],noun,[ethn.] [hist.],f
das,Kelvin {n},kelvin <K>,noun,[phys.],n
das,Kenia {n},Kenya <.ke>,noun,[geogr.],n
"die, pl",Kenntnisse {pl},maarif [eski],noun,,pl
die,Kenntnis {f},bilgi,noun,,f
die,Kenntnis {f},malumat,noun,,f
die,Kenntnis {f},vukuf [osm.],noun,,f
das,Kentern {n},alabora,noun,,n
die,Keramik {f},seramik,noun,,f
der,Kerbel {m},frenk maydanozu [Anthriscus cerefolium],noun,[bot.] [T],m
die,Kerbe {f},gedik,noun,,f
die,Kerbe {f},çentik,noun,,f
der,Kerndurchmesser {m},diş dibi çapı [vida],noun,[tech.],m
das,Kerngeschäft {n},ana faaliyet konusu,noun,[comm.],n
das,Kerngeschäft {n},faaliyet konusu,noun,[comm.],n
das,Kernkraftwerk {n},nükleer santral,noun,,n
die,Kerntechnik {f},nükleer teknoloji,noun,[phys.] [tech.],f
der,Kern {m} [fig.],zübde [eski],noun,,m
der,Kern {m} [Kernel],çekirdek,noun,[comp.],m
der,"Kern {m} [Ursprung, Quelle, Basis, Original]",asıl,noun,,m
der,Kerzenhalter {m},mumluk,noun,,m
der,Kerzenleuchter {m},şamdan,noun,,m
die,Kerze {f},mum,noun,,f
der,Kessel {m},kazan,noun,,m
der,Ketchup {m} {n},ketçap,noun,[gastr.],m
das,Kettenglied {n},zincir baklası,noun,[naut.] [tech.],n
die,Kettensäge {f},zincirli testere,noun,[tools],f
die,Kette {f},zincir,noun,,f
der,Keuchhusten {m},boğmaca,noun,[med.],m
die,Keule {f},topuz,noun,[weapons],f
die,Keule {f} [Knüppel],çomak,noun,,f
die,Kfz-Steuer {f},motorlu taşıtlar vergisi,noun,[fin.],f
das,kgV {n} [kleinster gemeinsamer Vielfacher],okek,noun,[math.],n
das,Khanat {n} der Krim,Kırım Hanlığı,noun,[hist.],n
der,Khan {m},han,noun,[hist.],m
der,Kibbuz {m},kibbutz,noun,[econ.] [pol.],m
"die, pl",Kichererbsen {pl},nohut,noun,,pl
der,Kiebitzregenpfeifer {m},gümüş yağmurcun [Pluvialis squatarola],noun,[orn.] [T],m
der,Kiebitz {m},bayağı kız kuşu [Vanellus vanellus],noun,[orn.] [T],m
die,Kieferhöhlenentzündung {f},maksiller sinüzit,noun,,f
die,Kieferhöhle {f},çene boşluğu,noun,[anat.],f
die,Kieferhöhle {f},üst çene boşluğu,noun,[anat.],f
die,Kiefer {f},çam,noun,[bot.] [T],f
der,Kiefer {m},çene,noun,[anat.],m
das,Kielwasser {n},dümen suyu,noun,[naut.],n
die,Kieme {f},galsame,noun,[fish],f
die,Kieme {f},solungaç,noun,[fish],f
der,Kieselstein {m},çakıl taşı,noun,,m
das,Kiew {n},Kiev,noun,[geogr.],n
die,Kilikische Tanne {f},Toros göknarı [Abies cilicica],noun,[bot.] [T],f
der,Kilim {m} [orientalischer Teppich],kilim,noun,[textil.],m
der,Killerwal {m},katil balina,noun,[zool.] [T],m
der,Kilometerstein {m},kilometre taşı,noun,,m
der,Kilometer {m} <km>,kilometre,noun,,m
das,Kilo {n},kilo,noun,[unit],n
die,Kimme {f},gez,noun,[weapons],f
der,Kinderarzt {m},çocuk doktoru,noun,[jobs] [med.],m
das,Kinderbuch {n},çocuk kitabı,noun,[lit.] [publ.],n
der,Kindergarten {m},anaokulu,noun,,m
der,Kindergarten {m},çocuk yuvası,noun,[educ.],m
die,Kindergärtnerin {f},anaokulu öğretmeni [kadın],noun,[jobs],f
die,Kinderkrankheit {f},çocuk hastalığı,noun,[med.],f
die,Kinderlähmung {f},çocuk felci,noun,[med.],f
der,Kinderspielplatz {m},oyun alanı,noun,,m
der,Kinderspielplatz {m},oyun bahçesi,noun,,m
der,Kinderspielplatz {m},oyun parkı,noun,,m
der,Kinderspielplatz {m},park [çocuk parkı] [konuş.],noun,,m
der,Kinderspielplatz {m},çocuk bahçesi,noun,,m
der,Kinderspielplatz {m},çocuk parkı,noun,,m
der,Kinderwagen {m},bebek arabası,noun,,m
das,Kinderzimmer {n},çocuk odası,noun,,n
"die, pl",Kinder {pl},çocuklar,noun,,pl
die,Kinderärztin {f},çocuk doktoru [kadın],noun,,f
das,"Kind {n} [im Verhältnis zu den Eltern] [Abkomme, Sprössling]",evlat,noun,,n
das,Kind {n},çocuk,noun,,n
das,Kinesin {n},kinesin,noun,[biochem.],n
das,Kinn {n},çene,noun,[anat.],n
die,Kinoleinwand {f},beyaz perde,noun,[film],f
das,Kino {n},sinema,noun,,n
der,Kiosk {m},büfe,noun,,m
der,Kipf {m},[uzun şekilli somun ekmek],noun,[gastr.],m
die,Kirche {f},kilise,noun,[relig.] [archi.],f
der,Kirchturm {m},kilise kulesi,noun,,m
das,Kirgisistan {n},Kırgızistan,noun,[geogr.],n
